7580,3783
10939,3202
5528,2979
6732,3310
6194,3260
5834,2978
5700,2901
5119,2529
10454,3025
4719,2423
5743,2888
5915,2954
5454,2953
5065,2664
9974,2645
5153,2720
4596,2337
5128,2547
5764,2993
5824,3034
5390,2673
5918,2795
9718,2593
4829,2455
5246,2579
5627,2912
5516,2874
5328,2749
5288,2668
5059,2567
4867,2510
4602,2367
7730,4026
5443,2863
5335,2764
5339,2732
11659,2588
4539,2273
4740,2430
5787,3133
5760,2878
5467,2717
5210,2837
11019,2706
4618,2321
4672,2423
5292,2789
5357,2607
5401,2722
5685,2970
4898,2520
4617,2341
4565,2325
9778,2412
4745,2435
4654,2366
4705,2446
5521,2736
5311,2736
5147,2727
4703,2438
10099,2736
5478,2754
5374,2780
6983,3524
5480,2918
11224,2428
4740,2352
4877,2512
6074,3128
5687,2805
4903,2531
4593,2353
4769,2502
4868,2449
4837,2466
4608,2333
4579,2326
9632,2503
5241,2639
5632,2891
5200,2680
5117,2590
4952,2544
11398,2746
4605,2317
4536,2300
5579,2914
5224,2684
5150,2717
5383,2649
4683,2340
4985,2670
4571,2299
5012,2561
5548,2800
7473,3789
5368,2632
4991,2527
9865,2608
4538,2300
4686,2387
5601,2793
5722,2822
5303,2635
6358,2971
11304,2687
4595,2340
4748,2394
5898,3106
5499,2851
5525,2753
5247,2699
10280,2814
4574,2310
4706,2448
5385,2682
5805,2824
4906,2518
5269,2664
5111,2604
4864,2417
4743,2379
10694,2930
5767,2975
5878,2876
5155,2608
5189,2625
11608,3382
4828,2401
4803,2503
5367,2679
5606,2927
5061,2584
5266,2689
4922,2543
4622,2335
4781,2401
9783,2570
4545,2318
4487,2267
4696,2399
5135,2759
4983,2589
5481,2923
5413,2732
5199,2804
4769,2405
9849,2494
4847,2491
5230,2845
4884,2601
5555,2925
5004,2604
4878,2532
4704,2371
4613,2362
4558,2321
9799,2396
4519,2296
6651,3316
4799,2462
5486,2796
4833,2466
5219,2916
4931,2428
4651,2334
4534,2304
9689,2550
4554,2333
4486,2264
4882,2513
5177,2497
5485,2862
5517,2655
4695,2477
4645,2363
4552,2317
9821,2551
5139,2746
5234,2820
4811,2509
5256,2763
5024,2463
5164,2609
4699,2400
4599,2349
4645,2315
9887,2441
4637,2388
4928,2571
5148,2832
7089,3417
4743,2451
4860,2543
4671,2379
4654,2331
4613,2329
9756,2624
4560,2313
4635,2370
5271,2792
5077,2619
4987,2546
5390,2675
4693,2407
4928,2478
4638,2376
9725,2358
4562,2311
4549,2316
4882,2454
4852,2483
5239,2907
5064,2656
5107,2610
4665,2365
4683,2420
9759,2669
4805,2446
5033,2533
4773,2466
5079,2476
4762,2508
6621,3394
5148,2744
5222,2900
4600,2322
9629,2378
5213,2971
5032,2548
5641,3130
4912,2565
5079,2449
4843,2482
4788,2473
4765,2456
4627,2361
9734,2624
4592,2326
4539,2285
5065,2591
5245,2803
5066,2607
5720,2872
5026,2723
4962,2525
4853,2453
9807,2602
4557,2333
4558,2306
4641,2416
4973,2577
4885,2549
5157,2625
5770,3076
6346,3240
4651,2390
9826,2544
4802,2426
5015,2582
5238,2545
4834,2459
5083,2448
4891,2444
5111,2777
4726,2359
4581,2351
9756,2555
4557,2316
4860,2484
5285,2591
4884,2472
4827,2475
4928,2536
4664,2383
4598,2326
4623,2352
9744,2526
4575,2344
4622,2364
5065,2654
4844,2477
5546,2887
5287,2745
4868,2553
4906,2441
4757,2428
11714,3464
4944,2526
5250,2868
4806,2526
4998,2453
4526,2319
5161,2660
4723,2417
4571,2331
4612,2355
9695,2512
4922,2446
5031,2582
4796,2499
5207,2847
5320,2873
4824,2445
4975,2563
4698,2334
4556,2320
4608,2354
4562,2321
5060,2531
5272,2540
5196,2476
4986,2608
5459,2947
4816,2420
4802,2439
4586,2335
9983,2597
4544,2302
6535,3307
5253,2539
5742,2882
5757,2934
5314,2615
4723,2383
4797,2428
9749,2505
5045,2558
5116,2513
5488,2814
5189,2456
4555,2333
5088,2539
4778,2484
4606,2315
4579,2320
9576,2361
4702,2406
5104,2548
4929,2567
4771,2473
5098,2753
4915,2555
5135,2625
4696,2347
4548,2304
8674,2388
4660,2402
4678,2297
5271,2810
5410,2753
7118,3813
5179,2803
4640,2425
5050,2561
4588,2319
9710,2592
4499,2277
4556,2300
5104,2662
4912,2532
5280,2915
5296,2712
4965,2614
4690,2374
4581,2328
9870,2578
4935,2513
4915,2525
5184,2515
4842,2507
4665,2336
5209,2636
4787,2452
4680,2340
4609,2329
9779,2404
4926,2384
4900,2499
4812,2502
4953,2500
4857,2465
4812,2459
6757,3419
4785,2381
4680,2339
9757,2507
4539,2293
4926,2480
4872,2530
5186,2589
5364,2790
