4016,2115
2403,1137
2168,1157
7613,1252
2714,1500
2669,1419
2617,1435
3333,1760
3451,1914
3287,1698
3325,1707
3030,1538
3348,1661
2851,1617
2207,1148
7819,1574
2554,1354
3658,1816
3712,2112
3593,1830
2976,1573
2914,1443
2610,1474
2927,1562
2611,1318
2426,1218
2097,1088
2097,1066
2100,1088
2054,1069
8776,1426
2068,1084
2952,1495
2037,1046
2151,1089
2581,1395
2725,1440
2601,1391
2586,1240
2282,1238
2432,1334
2282,1245
2349,1245
2485,1397
2095,1085
8872,1270
2060,1073
2035,1055
2035,1044
2616,1403
2824,1602
2976,1661
2595,1303
2363,1245
2380,1227
2369,1253
2405,1259
2483,1300
2067,1065
2053,1039
8929,1555
2107,1078
2049,1056
2100,1059
3748,2011
3030,1720
2471,1330
2595,1455
2434,1321
2491,1344
2267,1230
2444,1357
2129,1116
8524,1293
2166,1138
2063,1046
2063,1046
2048,1055
2559,1440
2806,1559
2824,1374
2752,1401
2472,1283
2318,1267
2238,1204
2570,1416
2271,1213
2294,1270
2117,1119
7472,1225
2035,1044
2042,1049
2066,1087
2495,1355
2468,1350
2442,1323
3662,1908
2600,1420
2493,1251
2520,1309
2367,1262
2213,1137
2087,1079
6619,1257
2145,1108
2069,1049
2050,1054
2243,1203
2442,1287
2258,1206
2203,1190
2195,1194
2186,1182
2248,1228
2167,1142
2297,1129
2216,1174
2288,1212
2151,1111
2380,1209
2155,1096
2085,1102
2210,1121
7377,1201
2176,1120
2143,1062
2047,1050
2063,1068
2984,1535
2395,1241
2324,1247
2243,1214
2251,1170
2227,1194
2180,1161
2504,1324
2741,1521
2644,1482
2294,1182
2333,1224
2111,1124
2067,1080
2146,1107
2320,1198
2618,1365
2457,1307
2434,1304
2572,1478
2173,1130
2194,1147
2255,1237
2161,1165
2143,1137
2171,1086
2567,1340
2753,1508
2552,1424
2159,1142
2058,1066
2081,1084
3001,1541
2070,1053
7290,1239
2088,1068
2226,1149
2367,1252
2321,1269
2463,1343
2184,1183
2303,1307
2155,1162
2468,1348
2164,1150
2065,1106
2131,1132
2494,1349
2275,1240
2104,1088
2046,1055
2103,1084
2102,1081
2088,1095
2177,1138
2069,1064
2017,1031
2053,1031
2147,1138
2257,1197
2372,1213
2420,1251
2217,1189
2213,1202
3265,1778
2663,1396
2598,1449
2264,1192
2277,1171
2334,1207
2143,1121
2109,1086
2109,1118
7273,1270
2056,1058
2070,1039
2040,1034
2073,1073
