4622,2293
2655,1373
2541,1317
8349,1818
2965,1544
2712,1486
2566,1357
2682,1340
3838,1932
4108,2171
4339,2301
3829,1972
3486,1719
3644,1770
3453,1717
3715,2052
2654,1290
2702,1385
3875,2129
3723,1998
3994,2147
4126,1973
3531,1819
3819,1754
3261,1487
2840,1366
2482,1252
2374,1230
7653,1356
2577,1358
2773,1398
2603,1370
3562,1859
2535,1375
2509,1345
2645,1378
2670,1487
2809,1542
2341,1222
3080,1703
2685,1386
2383,1222
2406,1214
2363,1207
2431,1215
2426,1222
7635,1490
2371,1196
2399,1250
2675,1400
2672,1393
2730,1428
2562,1339
2579,1364
2582,1371
2495,1311
2505,1339
2947,1582
2529,1280
2683,1403
2460,1286
2427,1223
2490,1266
2384,1221
8464,1808
2369,1210
2335,1190
2340,1181
2605,1370
2713,1413
2630,1410
2605,1370
2635,1334
2591,1412
2572,1372
2749,1453
2821,1510
2382,1273
2557,1334
2643,1321
2527,1262
2396,1217
7616,1532
2389,1214
2349,1187
2356,1184
2332,1171
2499,1253
2575,1324
2891,1498
2881,1497
2935,1454
3256,1657
2985,1512
2638,1338
2502,1304
3475,1729
2450,1271
2653,1340
2451,1243
2489,1270
2625,1252
2595,1292
2452,1262
7616,1368
2564,1293
2471,1284
2743,1425
3372,1718
2916,1499
3113,1620
3146,1602
2902,1479
3058,1492
2706,1521
2404,1215
9285,1354
2433,1240
2504,1251
2607,1367
3453,1867
3223,1636
3166,1528
3058,1559
2998,1493
3181,1548
2587,1306
7867,1474
3848,2031
2730,1445
2936,1562
2818,1521
3416,1794
3250,1682
2804,1344
2622,1366
2435,1256
2401,1218
2432,1252
7690,1592
2694,1440
2711,1405
2691,1433
2701,1386
3046,1661
3096,1576
3012,1486
2931,1488
2436,1254
2440,1255
2394,1231
7917,1495
2487,1282
2858,1575
3340,1730
2925,1487
3246,1622
2899,1474
2941,1497
2919,1512
8652,2040
2433,1249
2333,1186
2332,1169
2381,1213
2521,1306
2954,1528
3120,1580
2884,1508
2944,1499
2967,1515
2997,1484
2812,1397
2561,1263
2353,1211
9162,1450
2374,1211
2337,1187
2597,1311
3239,1781
3015,1524
2874,1485
2899,1466
3068,1502
3101,1575
3063,1558
7824,1563
2498,1272
2379,1210
2312,1164
2392,1222
2331,1193
4641,2452
3392,1754
3160,1660
2736,1445
3186,1621
2976,1503
3095,1496
2599,1266
9186,1421
2394,1215
2374,1205
2408,1257
3062,1510
3114,1585
3079,1559
3290,1699
3605,1898
3253,1617
2799,1393
2620,1363
2520,1292
2420,1238
7274,1735
2437,1255
2479,1297
2874,1547
2876,1593
2585,1327
2569,1386
2574,1377
2755,1420
2653,1452
3399,1789
2646,1331
2799,1439
2428,1235
2504,1258
2406,1233
2393,1216
7508,1383
2501,1246
2368,1202
2395,1227
2578,1390
2674,1423
2898,1444
3507,2202
2583,1363
4887,1331
3912,2443
2594,1377
2435,1274
2376,1210
2402,1227
2392,1218
7302,1442
2451,1237
2377,1193
2453,1257
2417,1203
2344,1175
2413,1249
2675,1416
2678,1417
3757,1810
2571,1375
2959,1531
2925,1657
2717,1395
2573,1340
2625,1379
2412,1244
2470,1244
7624,1431
2448,1221
2883,1499
2947,1507
3065,1496
2904,1506
2601,1364
2739,1504
2685,1366
2458,1250
2527,1300
2510,1292
2366,1211
2367,1206
2445,1286
2373,1214
2373,1215
7573,1475
2384,1221
2328,1184
2412,1225
2785,1409
2630,1376
3869,2163
2657,1391
2540,1337
2691,1468
3073,1510
2551,1339
2409,1209
2610,1369
2481,1266
2497,1251
2407,1229
7270,1596
2464,1226
2372,1205
2353,1205
2351,1175
2371,1216
2764,1383
2692,1417
2850,1388
2495,1323
2683,1369
2987,1671
3005,1588
2534,1319
2431,1238
2415,1216
2375,1220
2377,1210
7223,1428
2486,1286
2994,1500
3664,1884
2836,1576
2530,1346
2645,1318
2572,1406
2914,1552
