1425,677,76,753
1317,640,57,697
1278,618,43,661
1292,638,55,693
1366,669,64,733
1520,685,177,862
1361,635,129,764
1425,643,181,824
1305,622,53,675
1330,627,72,699
1252,619,48,667
1233,610,45,655
1296,638,53,691
1338,658,60,718
1290,638,55,693
1339,639,57,696
1366,643,68,711
1298,634,50,684
1441,667,78,745
1467,683,65,748
1286,630,55,685
1325,635,65,700
1438,700,76,776
1502,655,76,731
1292,636,52,688
1291,634,48,682
1311,628,54,682
1277,632,55,687
1279,622,56,678
1329,649,76,725
1288,642,53,695
1459,724,73,797
1286,641,50,691
1269,627,45,672
1278,635,49,684
1335,634,54,688
1432,664,62,726
1424,706,72,778
1297,639,49,688
1456,690,89,779
1526,670,75,745
1403,672,95,767
1463,674,176,850
1248,614,48,662
1268,624,56,680
1281,627,52,679
1240,613,49,662
1311,626,54,680
1295,626,66,692
1313,619,96,715
1298,616,51,667
1271,617,52,669
1290,627,47,674
1397,644,58,702
1339,634,56,690
1392,636,70,706
1401,678,70,748
1379,673,61,734
1417,697,81,778
1411,648,81,729
1309,639,50,689
1355,661,77,738
1356,632,68,700
1341,650,67,717
1363,636,73,709
1475,651,70,721
1412,639,55,694
1334,625,70,695
1371,657,73,730
1485,706,87,793
1359,643,62,705
1389,665,77,742
1338,639,67,706
1454,675,75,750
1650,751,79,830
1356,645,70,715
1613,735,71,806
1462,665,66,731
1451,657,75,732
1339,649,69,718
1318,642,63,705
1420,686,76,762
1454,702,84,786
1429,661,58,719
1561,809,73,882
1702,953,85,1038
1377,659,68,727
2509,891,131,1022
1469,689,78,767
1956,757,190,947
1478,696,80,776
1478,723,74,797
1364,675,60,735
1358,649,65,714
1374,654,78,732
1429,658,68,726
1417,656,70,726
1427,677,76,753
1839,783,118,901
1538,691,70,761
1520,679,71,750
1460,684,62,746
2199,728,133,861
1509,709,114,823
1310,642,51,693
1417,658,67,725
1690,716,151,867
1354,657,60,717
1646,685,121,806
1334,643,91,734
1564,846,59,905
1437,695,62,757
1392,686,51,737
1483,701,77,778
1367,672,67,739
1428,653,66,719
1354,654,58,712
5728,825,126,951
1394,673,58,731
1536,692,102,794
1548,678,144,822
1528,671,86,757
1290,634,57,691
1282,618,57,675
1355,629,63,692
1251,616,48,664
1248,617,51,668
1264,621,61,682
1287,623,50,673
1285,631,51,682
1282,629,53,682
1353,658,59,717
1407,662,61,723
1396,650,47,697
1322,632,46,678
1321,641,44,685
1358,647,54,701
1439,692,82,774
1591,678,80,758
1350,644,80,724
1346,651,80,731
1389,647,116,763
1237,610,53,663
1263,617,52,669
1299,639,49,688
1279,630,55,685
1272,629,48,677
1301,644,67,711
1276,621,47,668
1304,630,61,691
1370,668,50,718
1323,641,54,695
1326,638,44,682
1310,635,43,678
1358,646,51,697
1336,641,52,693
1387,672,46,718
1339,627,66,693
1495,677,139,816
1597,674,183,857
1297,627,51,678
1452,651,162,813
1262,625,47,672
1263,624,58,682
1274,625,53,678
1253,617,46,663
1248,617,56,673
1330,625,47,672
1285,632,49,681
1349,677,53,730
1361,647,57,704
1371,648,48,696
1319,655,44,699
1368,658,60,718
1289,634,44,678
1865,803,83,886
1380,648,47,695
1423,661,170,831
1401,641,163,804
1269,629,49,678
1339,627,102,729
1279,635,50,685
1264,624,47,671
1284,617,55,672
1256,625,53,678
1263,621,47,668
1293,619,52,671
1262,621,50,671
1250,618,45,663
1377,658,57,715
1312,645,56,701
1367,646,46,692
1319,638,46,684
1352,672,51,723
2009,764,89,853
1361,666,49,715
1381,642,51,693
1261,619,48,667
