4027,1979
2711,1331
2562,1308
2741,1446
2343,1218
2308,1198
2392,1260
2942,1567
2928,1562
2776,1420
2566,1312
2537,1320
2516,1349
2287,1159
9087,1350
2287,1186
2326,1185
2587,1321
2573,1369
2502,1338
2577,1335
2677,1415
2362,1240
2368,1215
2197,1138
9085,1286
2254,1159
2291,1187
2579,1268
2979,1489
2971,1567
2762,1410
3803,1975
2615,1345
2313,1226
8942,1221
2294,1181
2405,1248
2708,1346
2699,1324
2537,1346
2776,1421
2529,1341
2378,1232
2508,1352
2219,1145
8858,1222
2250,1149
2452,1279
2839,1348
2692,1378
2476,1297
2556,1349
2543,1359
2343,1236
2278,1196
7606,1428
2339,1172
2227,1154
2234,1153
2374,1203
2684,1371
2604,1310
2818,1377
3805,1857
2823,1425
2314,1200
7498,1304
2336,1207
2312,1164
2287,1172
2283,1175
2551,1230
2704,1370
2686,1358
2883,1504
2853,1419
2757,1347
2572,1325
2385,1187
2235,1154
7472,1246
2484,1234
2572,1287
2822,1474
2713,1341
2806,1414
2636,1384
2594,1243
2248,1155
2542,1312
2285,1169
2204,1126
2275,1174
2322,1191
2456,1287
3789,1998
2342,1222
2766,1417
2650,1379
2652,1327
2459,1222
2417,1207
2257,1154
7521,1219
2369,1199
2587,1362
2724,1442
2615,1380
2612,1345
2677,1385
2444,1328
2470,1287
2300,1194
2415,1261
2333,1226
2378,1235
2323,1181
2276,1160
2266,1156
2274,1175
2243,1149
2469,1204
7474,1217
2241,1161
2205,1131
2372,1232
2534,1257
4015,2020
2812,1407
2688,1314
2521,1318
2413,1234
2207,1141
2211,1136
8818,1312
2364,1194
2407,1236
2844,1468
2823,1431
2747,1375
2522,1283
2687,1387
2382,1224
7754,1521
2327,1200
2313,1152
2251,1154
2371,1205
2812,1408
2708,1359
2698,1391
2591,1336
2788,1382
2333,1210
2186,1131
8573,1381
2269,1162
2202,1139
2383,1205
3923,2020
2712,1357
2931,1527
2814,1434
2689,1348
2303,1188
7547,1266
2306,1193
2282,1191
2240,1135
2268,1154
2743,1345
2692,1371
2541,1253
2985,1448
2825,1409
2914,1410
2545,1294
2551,1243
7537,1410
2474,1284
2515,1371
3011,1557
2657,1375
2702,1389
2673,1303
2497,1250
2289,1194
