7236,3738
10539,2796
5193,2509
6432,3440
5682,2928
5285,2768
5399,2818
4852,2578
10013,2366
4375,2240
5192,2829
5561,2962
5084,2436
4725,2387
4670,2388
4822,2389
4370,2211
4761,2479
5223,2739
5419,2760
5107,2485
5613,2762
4847,2619
4552,2328
4768,2579
5116,2661
5243,2539
5005,2450
4919,2442
4734,2357
4616,2303
4385,2201
7201,3590
5057,2503
5000,2454
5005,2466
11310,2442
4355,2215
4404,2251
5233,2612
5388,2806
5141,2660
4950,2318
10741,2467
4434,2247
4455,2181
4960,2373
5038,2562
5039,2494
5169,2556
4569,2327
4393,2215
4359,2188
9522,2461
4428,2256
4403,2224
4395,2243
5153,2571
4965,2463
4831,2363
4438,2272
9785,2406
4978,2584
5003,2532
6618,3356
5090,2419
10825,2474
4509,2330
4585,2277
5456,2800
5388,2708
4593,2352
4372,2231
4513,2223
4619,2418
4542,2322
4391,2218
4359,2198
9303,2628
4873,2566
5070,2701
4825,2449
4756,2475
4649,2372
10997,2635
4387,2229
4318,2180
5082,2643
4844,2483
4807,2413
5022,2506
4435,2266
4632,2265
4375,2205
4480,2336
4879,2528
7121,3462
4968,2549
4730,2276
9553,2325
4328,2186
4394,2245
5101,2628
5281,2612
4949,2450
6089,3214
11001,2355
4374,2206
4430,2298
5279,2605
5142,2526
5169,2541
4981,2356
9985,2349
4387,2211
4410,2179
5078,2560
5499,2847
4622,2363
4886,2505
4811,2459
4572,2321
4527,2320
10034,2661
5270,2633
5478,2698
4830,2508
4918,2407
11331,3254
4585,2368
4388,2242
5026,2662
5302,2678
4745,2447
4812,2568
4623,2297
4415,2226
4543,2265
9507,2265
4346,2195
4306,2167
4387,2272
4839,2322
4690,2353
5020,2501
5082,2612
4919,2304
4526,2293
9455,2385
4508,2302
4893,2349
4592,2299
5284,2633
4766,2410
4542,2302
4443,2258
4358,2205
4327,2180
9507,2364
4309,2177
6308,3305
4530,2313
5179,2681
4576,2347
4907,2298
4618,2444
4372,2242
4327,2177
9387,2252
4358,2172
4258,2161
4569,2311
4892,2675
5181,2616
5079,2765
4451,2233
4374,2206
4332,2178
9539,2323
4784,2316
4910,2340
4505,2306
4975,2415
4729,2320
4673,2503
4461,2241
4387,2226
4426,2237
9559,2468
4353,2195
4619,2359
4880,2317
6793,3650
4478,2281
4414,2268
4386,2207
4404,2241
4368,2205
9443,2238
4357,2204
4317,2219
4820,2397
4751,2455
4632,2408
4947,2693
4437,2240
4671,2367
4374,2199
9438,2403
4363,2193
4285,2168
4549,2371
4631,2367
4915,2308
4664,2392
4767,2427
4384,2250
4461,2202
4450,2207
4418,2282
4695,2439
4532,2321
4783,2586
4442,2251
6269,3159
4826,2314
4951,2232
4368,2203
9354,2366
4408,2177
4715,2427
4834,2430
4650,2353
4823,2606
4525,2339
4578,2248
4502,2277
4387,2206
9381,2277
4375,2202
4334,2182
4714,2411
4972,2448
4768,2474
5385,2845
4804,2272
4643,2363
4602,2341
9477,2273
4327,2185
4317,2179
4397,2194
4668,2391
4559,2329
4746,2547
5412,2624
6116,3062
4420,2205
9538,2319
4474,2319
4670,2415
4923,2710
4541,2329
4833,2624
4548,2377
4842,2319
4492,2334
4321,2177
9489,2238
4339,2186
4571,2337
5000,2707
4619,2424
4516,2317
4594,2347
4422,2233
4353,2204
4314,2187
9469,2297
4334,2177
4342,2195
4719,2279
4549,2334
5270,2640
4944,2493
4629,2308
4563,2382
4502,2270
11298,3229
4643,2405
4926,2338
4518,2286
4756,2530
4309,2178
4737,2397
4485,2239
4377,2214
4372,2183
9453,2255
4565,2421
4691,2393
4536,2304
4874,2314
5098,2438
4505,2319
4669,2338
4453,2291
4321,2177
4366,2200
4339,2185
4668,2359
4965,2713
4914,2658
4605,2347
5139,2385
4546,2356
4562,2270
4366,2197
9705,2340
4345,2186
6257,3158
5024,2685
5478,2787
5350,2799
5032,2501
4446,2280
4491,2289
9411,2475
4641,2417
4808,2578
5155,2662
4909,2704
4329,2202
4728,2486
4531,2237
4384,2226
4359,2207
9293,2379
4425,2237
4812,2541
4585,2381
4500,2294
4730,2280
4571,2320
4858,2392
4466,2265
4331,2177
8371,3396
4473,2211
4482,2322
4904,2379
5141,2617
6797,3307
4823,2340
4389,2240
4771,2334
4372,2185
9445,2257
4302,2165
4395,2207
4774,2299
4616,2348
4946,2359
4864,2539
4646,2356
4423,2247
4355,2189
9518,2293
4648,2375
4694,2416
4848,2659
4587,2333
4429,2295
4718,2487
4514,2261
4449,2267
4385,2204
9489,2363
4612,2403
4622,2380
4551,2306
4680,2460
4600,2403
4474,2319
6504,3281
4461,2289
4463,2279
9484,2282
4361,2204
4608,2350
4537,2333
4828,2561
5147,2608
4682,2421
4422,2245
4616,2301
4352,2193
4398,2238
4426,2269
4348,2193
4696,2421
4930,2371
4990,2664
5706,2871
4658,2272
4493,2301
4468,2281
4576,2401
4753,2527
4795,2576
4528,2330
4502,2329
4367,2211
4823,2489
4636,2250
4325,2190
11138,3186
4391,2210
4675,2436
4975,2732
4488,2279
4855,2579
4384,2260
4569,2412
4380,2221
4334,2191
8873,2800
4402,2234
4308,2181
4625,2391
4945,2727
4652,2351
4840,2643
4463,2289
4428,2275
4407,2249
9360,2395
4352,2190
4295,2178
4305,2191
4636,2309
4702,2350
4780,2468
4807,2441
4517,2285
4379,2227
5673,3477
4466,2233
6413,3214
4848,2280
4501,2299
4550,2337
4405,2262
4844,2464
4349,2199
4320,2194
8250,3577
4405,2232
4585,2384
4655,2349
4534,2329
4836,2615
4628,2389
4418,2228
4577,2345
4403,2275
9298,2322
4387,2216
4349,2219
4401,2266
4803,2515
4542,2315
4833,2576
4832,2283
4439,2251
4570,2257
9303,2436
4626,2401
5022,2446
5125,2597
6634,3107
4419,2287
4799,2416
4581,2313
4571,2319
4460,2217
4429,2234
4639,2317
4740,2484
4734,2276
4564,2288
4537,2214
4756,2533
4391,2214
4515,2247
4417,2216
4364,2218
4435,2204
4800,2456
5229,2655
4841,2291
4622,2316
4560,2323
4795,2294
4468,2279
8299,3532
4377,2223
4333,2186
4436,2295
4916,2344
4742,2493
5343,2696
6825,3374
4512,2320
4425,2243
9451,2330
4972,2362
4575,2335
5145,2637
4484,2265
4364,2216
4872,2514
4410,2248
4336,2197
4436,2181
9420,2232
4608,2411
4951,2589
4817,2620
4929,2589
4406,2229
4678,2481
4568,2284
4460,2222
4382,2218
4426,2191
4502,2266
4535,2324
4677,2377
4593,2391
4804,2569
4782,2366
4680,2351
4421,2233
11210,3235
4441,2273
4311,2184
4510,2368
4820,2585
4700,2480
5087,2673
5263,2568
4458,2258
4345,2187
9473,2262
4733,2320
5139,2668
4811,2431
4541,2330
4327,2200
