1467,722,57,779
1550,722,122,844
1569,770,68,838
1421,703,65,768
1430,689,56,745
1417,679,66,745
1454,698,73,771
1458,664,54,718
1641,713,75,788
1529,775,74,849
1397,676,60,736
1344,642,53,695
1444,666,58,724
1417,681,68,749
1456,713,76,789
2103,713,71,784
1421,680,69,749
1377,656,57,713
1481,682,75,757
1389,671,62,733
1607,690,164,854
1377,681,59,740
1347,661,48,709
1570,689,85,774
1381,646,103,749
1274,626,48,674
1409,631,64,695
1275,629,49,678
1302,634,64,698
1274,623,51,674
1255,618,48,666
1323,659,60,719
1321,642,53,695
1267,627,51,678
1354,632,54,686
1382,637,66,703
1377,632,65,697
1298,631,53,684
2124,744,68,812
1367,644,54,698
1389,666,97,763
1361,638,54,692
1437,668,59,727
1526,699,120,819
1300,638,59,697
1408,643,93,736
1299,629,47,676
1238,614,45,659
1242,611,56,667
1293,619,50,669
1271,625,76,701
1243,611,43,654
1323,652,74,726
1248,611,46,657
1348,645,56,701
1355,682,56,738
1319,637,59,696
1468,655,66,721
1309,634,58,692
1309,630,56,686
1366,658,73,731
1985,684,57,741
1401,647,60,707
1370,683,76,759
1782,703,172,875
1573,716,187,903
1401,708,66,774
1424,664,95,759
1334,620,104,724
1323,641,51,692
1385,688,65,753
1391,685,84,769
1300,641,52,693
1279,631,49,680
1385,638,56,694
1308,634,72,706
1325,647,53,700
1335,659,63,722
1315,634,64,698
1416,694,66,760
1338,653,60,713
1417,640,63,703
1322,639,53,692
1984,713,98,811
1458,700,57,757
1582,669,105,774
1369,672,77,749
1307,631,49,680
1257,619,57,676
1271,621,62,683
1275,627,54,681
1397,634,67,701
1272,621,46,667
1266,623,54,677
1229,610,52,662
1253,608,49,657
1241,610,45,655
1376,637,64,701
1273,629,52,681
1301,634,59,693
1409,667,64,731
1312,630,56,686
1399,638,64,702
1313,633,60,693
1314,634,54,688
1371,659,69,728
1890,648,92,740
1394,683,56,739
1336,653,46,699
1593,698,98,796
1311,637,57,694
1275,625,60,685
1322,654,50,704
1309,610,49,659
1295,644,55,699
1254,621,46,667
1257,622,56,678
1258,617,55,672
1302,622,47,669
1283,627,54,681
1370,649,54,703
1285,629,49,678
1429,688,68,756
1504,669,75,744
1468,665,75,740
1431,649,78,727
1386,648,62,710
1482,718,87,805
1397,678,68,746
1395,693,56,749
1670,761,123,884
1633,713,95,808
1365,657,58,715
1547,686,64,750
1321,654,61,715
1353,665,64,729
1344,664,77,741
1267,624,48,672
1324,634,54,688
1308,636,59,695
1268,629,57,686
1370,668,66,734
1289,633,51,684
1636,718,129,847
1488,680,84,764
1529,744,83,827
1417,645,66,711
1379,652,75,727
1423,651,79,730
1438,666,59,725
1576,776,68,844
1641,739,102,841
1595,768,65,833
1789,779,69,848
1769,765,81,846
1717,768,132,900
1873,752,144,896
1457,735,63,798
1498,706,53,759
1593,762,85,847
1585,690,65,755
1378,677,52,729
1730,791,90,881
1680,788,112,900
1547,734,124,858
1718,791,80,871
1530,734,77,811
1598,769,75,844
1531,747,62,809
1963,813,203,1016
1529,749,78,827
1686,781,179,960
1570,735,101,836
1589,787,88,875
1456,725,56,781
1468,729,63,792
1582,740,65,805
1679,777,82,859
1497,717,61,778
1574,744,72,816
1704,754,78,832
1741,808,101,909
1517,724,86,810
5989,824,79,903
1996,832,95,927
2342,778,128,906
1609,776,60,836
1561,716,65,781
1623,799,65,864
1567,751,65,816
1753,801,183,984
1533,760,64,824
1527,741,69,810
1786,736,112,848
1468,726,53,779
1492,712,101,813
1484,720,57,777
1498,746,55,801
1717,851,95,946
1441,717,57,774
1456,709,63,772
1535,732,83,815
1400,676,50,726
1482,717,82,799
1368,663,51,714
2233,739,114,853
1483,714,55,769
1380,642,57,699
1384,684,62,746
1852,792,108,900
1727,722,201,923
1469,730,59,789
1396,682,56,738
1355,640,56,696
1422,709,71,780
1334,665,51,716
1318,654,61,715
1366,674,60,734
1277,633,47,680
1292,639,70,709
1492,727,62,789
1365,650,55,705
1427,688,82,770
1290,629,54,683
1464,699,93,792
1308,636,51,687
1378,647,65,712
1503,740,60,800
1502,712,96,808
1396,681,58,739
1716,705,168,873
1374,666,64,730
1373,650,105,755
1429,715,82,797
1288,632,58,690
1278,632,48,680
1255,621,45,666
1296,637,59,696
1318,663,54,717
1267,617,47,664
1277,631,52,683
1252,618,49,667
1351,662,47,709
1327,638,67,705
1323,656,53,709
1279,631,47,678
1381,640,58,698
1346,637,55,692
1278,632,49,681
2076,689,86,775
1377,683,58,741
1425,685,56,741
1530,654,55,709
1616,694,158,852
1313,649,66,715
1273,626,61,687
1288,628,59,687
1241,616,48,664
1321,639,63,702
1311,634,47,681
1246,615,46,661
1272,614,53,667
1242,610,53,663
1247,614,58,672
1274,624,68,692
1366,656,57,713
1276,636,49,685
1337,644,49,693
1289,629,52,681
1399,640,62,702
1333,639,63,702
1370,650,71,721
2043,702,59,761
1427,661,71,732
1370,665,51,716
1479,650,62,712
1621,689,187,876
1617,668,184,852
1475,683,133,816
1308,655,58,713
1361,640,113,753
1317,637,65,702
1275,612,46,658
1301,650,51,701
1283,625,55,680
1275,630,51,681
1326,644,59,703
1393,671,53,724
