4663,2462
3493,1880
8531,1743
3861,1940
3832,2133
4939,2535
4664,2202
4748,2507
4637,2431
4594,2227
4841,2584
8522,1952
3264,1688
3704,1854
3658,1861
3533,1787
3692,1830
3687,1797
8239,1759
3409,1794
3059,1563
3057,1572
3176,1618
3640,1839
3973,2098
3888,1950
3645,1836
3604,1832
3382,1759
10046,1614
3072,1574
3105,1619
4927,2366
3755,1871
3687,1835
3530,1810
3699,1829
3197,1622
8577,1877
3105,1589
3096,1560
3093,1595
3485,1773
3953,1971
4036,2057
3661,1878
3684,1828
8735,1958
3317,1705
3642,1848
3575,1761
3596,1861
3856,1876
3243,1702
3028,1551
3117,1569
8131,1759
3163,1624
3609,1972
3772,1913
3678,1917
3452,1817
3693,1924
3856,1978
9529,2496
3206,1640
3097,1569
3109,1561
3124,1610
3800,1894
3994,1898
3738,1914
3402,1711
3494,1976
3252,1650
3135,1598
3295,1603
3102,1589
3111,1561
3154,1603
3100,1569
3230,1635
3275,1674
3803,1840
3691,1838
3713,1856
3782,1906
3673,1882
3351,1717
8887,1819
3133,1626
3138,1585
3180,1614
3683,1870
3869,1949
3842,1922
4936,2359
3801,1750
3121,1579
3486,1822
3011,1535
3066,1550
3158,1625
3769,1897
4101,2132
3590,1813
3654,1852
3470,1763
3456,1765
8381,1617
3073,1565
3019,1533
3273,1692
3744,1820
3461,1760
3596,1830
3505,1754
3503,1733
3310,1761
3011,1541
9097,1670
3042,1544
3337,1780
3763,1949
3585,1758
3451,1819
3579,1856
3379,1744
4120,2143
3074,1564
3283,1648
3036,1556
3442,1694
3939,2053
3686,1784
3688,1856
3667,1818
3729,1929
8492,1840
3119,1588
3028,1553
3139,1565
3416,1748
3886,1905
3799,1856
3830,1919
3752,1833
3321,1768
8081,1731
3096,1555
3021,1548
3071,1563
3236,1586
3848,1853
3741,1943
3909,1930
3644,1833
3722,1868
3458,1742
3129,1593
9332,2358
3132,1579
3136,1608
3440,1732
3267,1685
3353,1638
3243,1699
3285,1686
3456,1867
3422,1742
3140,1582
3090,1563
3247,1641
8310,1645
3129,1580
3063,1566
3039,1553
3406,1690
3319,1723
3523,1660
3550,1823
3209,1683
3956,2099
3419,1659
3558,1920
3291,1690
3156,1624
3283,1666
3392,1741
3359,1690
3178,1634
3336,1629
4165,2137
3113,1615
3189,1664
3206,1626
3129,1594
3094,1567
3088,1577
3060,1549
8297,1757
3115,1630
3017,1549
3561,1785
3331,1757
3434,1847
3315,1696
3387,1768
3435,1808
3241,1681
3407,1680
3112,1586
3170,1570
3114,1570
3185,1618
3051,1536
3095,1538
3299,1633
3356,1773
3257,1644
3435,1831
3187,1641
3696,1790
3395,1818
3968,2031
3123,1583
3103,1557
3301,1701
3298,1652
3504,1930
3621,1825
3303,1668
3193,1646
3233,1599
3115,1568
3667,1849
3174,1600
3132,1598
3084,1557
3099,1569
8252,1638
3046,1560
3398,1744
3306,1641
3579,1678
3287,1735
3490,1708
3159,1639
3188,1653
3157,1598
3084,1580
3034,1559
3122,1593
7599,2108
3138,1588
3110,1597
3961,2005
