1992,1066
2170,1018
2291,1148
1908,971
1894,980
2255,1126
2132,1068
1911,989
1927,996
1896,963
1918,971
1900,966
7026,1027
1872,955
1898,980
2145,1187
2146,1077
2182,1115
1999,1018
2094,1147
2132,1200
2199,1056
2912,1525
1989,1033
1900,963
1905,983
1925,966
1889,985
1901,973
7019,1147
1905,975
1825,939
1836,948
1911,973
2205,1066
1996,1042
2020,1068
1975,1044
1971,1062
2163,1025
2288,1139
2038,1069
1918,986
1966,995
2108,1076
1932,982
1966,982
6967,1028
1897,996
1847,941
1847,947
1825,946
1896,986
1871,972
2983,1557
